asin,product_title,brand,price,discount_percent,rating,review_count,category,product_link,search_term,value_score,device_type,is_wired,has_mic
B0FT2Y4J72,geonix audicle uno stereo wired gaming on ear headphone with rgb light for earcups 50mm neodymium drivers 2 meter nylon braided flexible mic suspension headband 35mm  usb connector black,geonix,649.0,66.0,3.8,23.0,audio,https://www.amazon.in/dp/B0FT2Y4J72,headphones,0.005855161787365177,headphones,1,1
B0D73SQRM1,hp h120 stereo usb headset plugandplay usba builtin noisecanceling mic adjustable head strap padded ear cushions 360degree bendable mic 1year limited warranty black 9z4v9aa,hp,1575.0,27.0,3.6,672.0,audio,https://www.amazon.in/dp/B0D73SQRM1,headphones,0.002285714285714286,headphones,0,1
B09BD75Y21,razer blackshark v2 x gaming  71 surround sound  50mm drivers  memory foam ear cushions wired on ear headphones with mic rz0403240600r3m1  green,razer,4437.0,45.0,4.3,4100.0,audio,https://www.amazon.in/dp/B09BD75Y21,headphones,0.0009691232814965066,headphones,1,1
B0DR35TX1N,hayden hyhd10 professional studio headphones overear 50mm drivers foldable lightweight dual detachable cables 28m coiled  12m with mic for dj gaming recording mixing monitoring black,hayden,1999.0,33.0,4.3,479.0,audio,https://www.amazon.in/dp/B0DR35TX1N,headphones,0.0021510755377688842,headphones,0,1
B09XSDMT4F,sony wh1000xm5 best active noise cancelling wireless bluetooth over ear headphones with mic for clear callingbattery life 30 hours white,sony,26990.0,23.0,4.4,5100.0,audio,https://www.amazon.in/dp/B09XSDMT4F,headphones,0.00016302334197851057,headphones,0,1
B0D37H1T6H,sonos ace  noise cancelling wireless overear headphones with bluetooth 30hour battery life spatial audio dolby atmos dynamic head tracking  black,sonos,34999.0,13.0,4.4,819.0,audio,https://www.amazon.in/dp/B0D37H1T6H,headphones,0.00012571787765364726,headphones,0,0
B0F29X3YXH,jbl tune 520c on ear type c wired headphone pure bass sound3button remote with microphonecomfort fit and foldable designblue,jbl,2299.0,54.0,3.6,440.0,audio,https://www.amazon.in/dp/B0F29X3YXH,headphones,0.0015658982166159201,headphones,1,0
B0FQBX8J17,audio array ah40sl wired overear headphones  40mm drivers 1522khz 32 105db spl sound studio monitoring gaming live music headset with 35mm  63mm plug compatibility,audio,1349.0,33.0,4.0,26.0,audio,https://www.amazon.in/dp/B0FQBX8J17,headphones,0.0029651593773165306,headphones,1,0
B071D9JHKG,iclever kids headphones for girls gift over ear headphones wired cat ear led light up children headphone85dba volume limited foldable earphones for kids school travel music meow donutpink,iclever,1739.0,57.0,4.2,16300.0,audio,https://www.amazon.in/dp/B071D9JHKG,headphones,0.002415181138585394,headphones,1,0
B0CZPMXGSH,beats solo 4  wireless bluetooth over ear ultralight headphones up to 50h of battery life 10 min fast charge for 5h battery mic wvoice assist 35 mm apple  android compatible  matte black,beats,22900.0,0.0,4.5,2200.0,audio,https://www.amazon.in/dp/B0CZPMXGSH,headphones,0.0001965065502183406,headphones,0,1
B08G1ZBKGP,skullcandy hesh anc wireless bluetooth overear headphones with mic active noise cancellation 40mm drivers 22hr battery  rapid charge foldable noise cancelling headphones  black,skullcandy,4999.0,83.0,3.9,8600.0,audio,https://www.amazon.in/dp/B08G1ZBKGP,headphones,0.0007801560312062412,headphones,0,1
B0BT7XXYTB,sennheiser hd 660s2 openback hires audiophile headphones ultralight aluminum voice coil extended subbass 300 ohm impedance  airflow transducer plush ear cushions premium comfort 2y warranty,sennheiser,29900.0,46.0,4.5,587.0,audio,https://www.amazon.in/dp/B0BT7XXYTB,headphones,0.00015050167224080267,headphones,0,0
B07Q7S7247,sennheiser hd 599 special edition openback audiophile headphones germanirish craftsmanship detachable cables ear technology for wide sound field comfortfit for gaming 2year warranty,sennheiser,8989.0,57.0,4.5,15400.0,audio,https://www.amazon.in/dp/B07Q7S7247,headphones,0.0005006118589387028,headphones,0,0
B0F2LCBKVN,bose quietcomfort wireless noise cancelling headphones bluetooth over ear headphones with up to 24 hours of battery life petal pink  limited edition,bose,22290.0,20.0,4.4,18400.0,audio,https://www.amazon.in/dp/B0F2LCBKVN,headphones,0.0001973979362943024,headphones,0,0
B0DBDNBF4Z,spinbot ranger hx300 wireless bluetooth over the ear headphones with up to 50ms low latency and flip boom mic  7 mode rgb lights  dedicated game mode  up to 18 hours of battery backup white,spinbot,1699.0,43.0,3.9,1100.0,audio,https://www.amazon.in/dp/B0DBDNBF4Z,headphones,0.0022954679223072395,headphones,0,1
B0011UB9CQ,beyerdynamic dt 990 pro over ear wired studio headphones black,beyerdynamic,17999.0,9.0,4.5,16200.0,audio,https://www.amazon.in/dp/B0011UB9CQ,headphones,0.0002500138896605367,headphones,1,0
B09Q6BQBSC,philips award winning wireless on ear headphones tah8506bk sleek design with noise cancellation pro upto 60 hrs of play time touch control black sensitivity 96 db 1k hz,philips,7999.0,47.0,4.2,403.0,audio,https://www.amazon.in/dp/B09Q6BQBSC,headphones,0.0005250656332041506,headphones,0,0
B0CGRCT77W,blaupunkt newly launched bh41 bluetooth wireless over ear headphones i long playtime i 40mm drivers i foldable i flexible  light weight i built in mic i turbovolt fast charging,blaupunkt,1490.0,57.0,4.1,1200.0,audio,https://www.amazon.in/dp/B0CGRCT77W,headphones,0.002751677852348993,headphones,0,1
B0DJT68KQF,zebronics thunder max bluetooth over ear headphone with 120hrs playback 3 eq modes 40mm bass driver fast charging gaming mode dual pairing bt v54 aux metallic finish grey,zebronics,969.0,61.0,3.8,654.0,audio,https://www.amazon.in/dp/B0DJT68KQF,headphones,0.00392156862745098,headphones,1,0
B00ENMK1DW,philips shp9500 overear headphones hifi stereo 50mm neodymium drivers 101 db breathable ear cushion steel headband detachable 15m cable goldplated 35mm jack double layered cushion black,philips,6499.0,50.0,4.6,8900.0,audio,https://www.amazon.in/dp/B00ENMK1DW,headphones,0.0007078012001846437,headphones,1,0
B0FZL1GDZT,boat 2025 launch rockerz prime 415 360 spatial audio 120h battery 40mm drivers aienx tech beast mode asap charge  app support bluetooth headphones wireless headphone with mic white sabre,boat,1999.0,50.0,3.1,9.0,audio,https://www.amazon.in/dp/B0FZL1GDZT,headphones,0.001550775387693847,headphones,0,1
B0C6MKMZF1,fifine usb pc gaming headset with 35mm audio jack detachable microphone 71 surround sound volume control streaming overear wired headphones for computer ps5 controller xboxh9 white,fifine,4785.0,33.0,4.3,509.0,audio,https://www.amazon.in/dp/B0C6MKMZF1,headphones,0.0008986415882967606,headphones,1,1
B08FRFK66Q,beyerdynamic t1 highend tesla headphones 3rd generation open,beyerdynamic,94900.0,17.0,4.2,90.0,audio,https://www.amazon.in/dp/B08FRFK66Q,headphones,4.425711275026344e-05,headphones,0,0
B0FDVXY5HJ,sennheiser ie 200 silver inear audiophile headphones german design 7mm wide band driver detachable mmcx cable flexible ear hooks balanced tuning perfect for gaming 2y warranty,sennheiser,9989.0,33.0,4.2,1300.0,audio,https://www.amazon.in/dp/B0FDVXY5HJ,headphones,0.00042046250875963563,headphones,0,0
B084BVXCBF,zebronics zebstorm wired on ear headphone with 35mm jack built in microphone for calling 15 meter cable soft ear cushion adjustable headband foldable ear cups and lightweight design blue,zebronics,499.0,38.0,3.7,907.0,audio,https://www.amazon.in/dp/B084BVXCBF,headphones,0.007414829659318637,headphones,1,1
B0DVTF5VK1,jbl junior 320bt  wireless onear kids headphones safe sound 85db fit for kids parental control with customizable volume  playtime and 50hr battery life purple,jbl,11178.0,26.0,4.6,283.0,audio,https://www.amazon.in/dp/B0DVTF5VK1,headphones,0.00041152263374485596,headphones,0,0
B09Y8MV934,blaupunkt bh31 bluetooth wireless over ear headphones i 40mm drivers i hd sound i soft pu headband i media  volume control with built in mic i turbovolt fast charging i aux port black,blaupunkt,999.0,67.0,3.8,649.0,audio,https://www.amazon.in/dp/B09Y8MV934,headphones,0.0038038038038038036,headphones,1,1
B0FB9DDGXD,ptron studio sports wireless bt gaming overear headphones 30ms lowlatency for thrilling gaming experience rgb lights boom hd mic wai enc 60hr playtime punchy sound typec fast chargingblack,ptron,1499.0,63.0,4.0,162.0,audio,https://www.amazon.in/dp/B0FB9DDGXD,headphones,0.00266844563042028,headphones,0,1
B0G7FNQWN5,truke new launch aura bass v2 over the ear headphone with 50h of playtime 40mm titanium drivers dual pairing headset 40ms ultra low latency enc premium design  comfort  carbon black,truke,1299.0,48.0,4.0,176.0,audio,https://www.amazon.in/dp/B0G7FNQWN5,headphones,0.003079291762894534,headphones,0,0
B0C4HDNDGN,portronics muffs m2 bluetooth headphones over ear with upto 40 hrs playtime 40mm dynamic drivers aux 35mm powerful bass laptop  pc supporttype c charging port foldable designwhite,portronics,799.0,68.0,3.9,1200.0,audio,https://www.amazon.in/dp/B0C4HDNDGN,headphones,0.004881101376720901,headphones,1,0
B0D7WZV5LV,dyson ontrac headphones copper,dyson,46036.0,0.0,4.1,216.0,audio,https://www.amazon.in/dp/B0D7WZV5LV,headphones,8.906073507689633e-05,headphones,0,0
B000AJIF4E,sony mdr7506 professional wired on ear headphones best compatible with professional cinema line camera  black,sony,8419.0,16.0,4.6,26800.0,audio,https://www.amazon.in/dp/B000AJIF4E,headphones,0.0005463831809003444,headphones,1,0
B07QB2Y272,logitech g431 with 71 surround sound dts x 20 50 mm audio drivers usb and 35 mm jack fliptomute mic wired over ear headphones with mic for pc  black,logitech,4495.0,44.0,3.9,274.0,audio,https://www.amazon.in/dp/B07QB2Y272,headphones,0.0008676307007786429,headphones,1,1
B0G5MW3GQD,perfx wireless bluetooth overear headphones with deep bass stereo sound foldable design soft cushioned earpads  builtin mic for music calls online classes travel  gaming,perfx,329.0,84.0,4.0,0.0,audio,https://www.amazon.in/dp/B0G5MW3GQD,headphones,0.0121580547112462,headphones,0,1
B0BW9S5ZZB,logitech h390 wired headset for pclaptop stereo headphones with noise cancelling microphone usba inline controls works with chromebook  rose,logitech,3395.0,36.0,3.9,63500.0,audio,https://www.amazon.in/dp/B0BW9S5ZZB,headphones,0.0011487481590574374,headphones,1,1
B01AYSNHVQ,akg k72 closed back studio over ear wired headphones black pack of 1,akg,2513.0,58.0,4.3,15300.0,audio,https://www.amazon.in/dp/B01AYSNHVQ,headphones,0.0017111022682053322,headphones,1,0
B0CP3N5F5B,boat rockerz 235 pro wireless bluetooth neckband in ear earphone upto 20 hrs of playtime beast mode low latency ipx5 water  sweat resistance enx technology bluetooth v52active black,boat,899.0,64.0,4.0,2400.0,audio,https://www.amazon.in/dp/B0CP3N5F5B,headphones,0.004449388209121246,neckband,0,0
B0DGV6RP7C,noise air clips wireless open ear earbuds with chrome finish airwave technologyupto 40h playtime dual device pairing quad mic with enc12mm driverbtv54 pearl purple,noise,1999.0,50.0,3.4,3100.0,audio,https://www.amazon.in/dp/B0DGV6RP7C,headphones,0.0017008504252126063,earbuds,0,1
B0CTKLD9F4,zebronics boom wired headphone over ear inline mic foldable 15 meter cable for 35mm mobile  tablet  laptop  mac soft cushion 40mm drivers beige,zebronics,699.0,46.0,2.9,123.0,audio,https://www.amazon.in/dp/B0CTKLD9F4,headphones,0.004148783977110157,headphones,1,1
B0FPC2W1W1,bowers  wilkins px8 s2 onyx black wireless headphones noise cancelling lossless playback multipoint 16 inches 40 mm dynamic full range carbon driver aptx lossless 30 hours playback,bowers,130679.0,13.0,4.8,48.0,audio,https://www.amazon.in/dp/B0FPC2W1W1,headphones,3.673122689950183e-05,headphones,0,0
B07Y2G7VX5,havit h2002d gaming headsets for ps4 ps5 pc xbox series xs xbox one controller gaming headphones with mic  53mm drivers  durable aluminum frame,havit,3599.0,60.0,4.7,37400.0,audio,https://www.amazon.in/dp/B07Y2G7VX5,headphones,0.001305918310641845,headphones,0,1
B0GH39VKKG,cmf by nothing headphone pro hiresldac100hrs playback40db anc5min8hrs charge40mm driver bluetooth  wired dark grey on the ear,cmf,7999.0,20.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GH39VKKG,headphones,0.0005000625078134767,headphones,1,0
B0B2X2LPGH,audiotechnica athawkt overear headphones with kokutan striped ebony,audiotechnica,439321.0,50.0,4.0,0.0,audio,https://www.amazon.in/dp/B0B2X2LPGH,headphones,9.104959699172131e-06,headphones,0,0
B0FPM9JSQH,sennheiser hdb 630 hires wireless headphones 42 mm drivers aptx hd adaptive anc 60h battery parametric eq  crossfeed feature btd 700 usbc dongle,sennheiser,44990.0,18.0,4.6,50.0,audio,https://www.amazon.in/dp/B0FPM9JSQH,headphones,0.00010224494332073793,headphones,0,0
B0F1DGSZPZ,jabra evolve 10 on ear noise cancellation mic with fully adjustable boom arm and usba connectivity stereo headset black,jabra,3609.0,35.0,4.0,508.0,audio,https://www.amazon.in/dp/B0F1DGSZPZ,headphones,0.0011083402604599613,headphones,0,1
B0DMPGY9YS,philips tae2146wt inear wired headphones with usbc plug 10mm drivers for deep dynamic bass and clear sound inline mic with call button 3 interchangeable ear caps 12m durable cable white,philips,399.0,60.0,4.1,316.0,audio,https://www.amazon.in/dp/B0DMPGY9YS,headphones,0.010275689223057643,headphones,1,1
B0DX2LNZ68,bose quietcomfort ultra bluetooth headphones wireless headphones with spatial audio over ear noise cancelling with mic up to 24 hours of playtime deep plum  limited edition color,bose,26900.0,25.0,4.2,9300.0,audio,https://www.amazon.in/dp/B0DX2LNZ68,headphones,0.00015613382899628254,headphones,0,1
B0F2FF44NN,goboult flex on ear bluetooth headphones with 80h playtime 40mm bass drivers zen enc mic typec fast charging bt 54 aux 60ms low latency ipx5 wireless headphonejet black,goboult,1499.0,73.0,3.9,584.0,audio,https://www.amazon.in/dp/B0F2FF44NN,headphones,0.0026017344896597733,headphones,1,1
B0G2674TJ2,max pro wireless headphones  bluetooth headset with active noise cancellation long battery life  touch controls for music and calls max propink,max,549.0,63.0,2.6,5.0,audio,https://www.amazon.in/dp/B0G2674TJ2,headphones,0.004735883424408015,headphones,0,0
B0CTMVFL59,jbl tune 310 wired in ear type c headphones hires audio with digitaltoanalog converter 3button eq preset remote with microphone tanglefree flat cable compatible with usbc devices blue,jbl,1299.0,35.0,3.9,67400.0,audio,https://www.amazon.in/dp/B0CTMVFL59,headphones,0.0030023094688221706,headphones,1,1
B0DZD82GTF,jbl tune 520c  usbc wired onear headphones with hires audio support pure bass sound comfort fit usbc connectivity 3button remote with microphone and eq presets control black,jbl,12775.0,24.0,4.0,287.0,audio,https://www.amazon.in/dp/B0DZD82GTF,headphones,0.0003131115459882583,headphones,1,1
B09HC339ZG,bang  olufsen beoplay h95 premium comfortable wireless active noise cancelling anc overear headphones with 38 hours battery life and protective carrying case chestnutwine,bang,239575.43,0.0,4.3,739.0,audio,https://www.amazon.in/dp/B09HC339ZG,headphones,1.7948418166253525e-05,headphones,0,0
B0FGNYNS4H,amazon basics pro series anc over ear wireless headphones anc up to 33 db bluetooth 53 28 hr playtime 40mm drivers comfort fit with usbc fast charging black,amazon,1900.0,62.0,4.0,635.0,audio,https://www.amazon.in/dp/B0FGNYNS4H,headphones,0.002105263157894737,headphones,0,0
B07H7GSDYV,hifiman he1000se fullsize over ear planar magnetic audiophile adjustable headphone with comfortable earpads openback design easy cable swapping,hifiman,326448.75,0.0,4.5,82.0,audio,https://www.amazon.in/dp/B07H7GSDYV,headphones,1.3784705868838524e-05,headphones,0,0
B0CT2P4TXP,gm g headphones over the ear headphones with mic bt 53 pure bass 45ms low latency dual pairing 4 play modes fm radio sd aux 70h playtime  white,gm,1649.0,50.0,4.2,305.0,audio,https://www.amazon.in/dp/B0CT2P4TXP,headphones,0.0025469981807155853,headphones,1,1
B0DHKJ5HWL,hp h200 wireless headset,hp,1299.0,65.0,4.1,1300.0,audio,https://www.amazon.in/dp/B0DHKJ5HWL,headphones,0.0031562740569668975,headphones,0,0
B097JPDQR8,zebronics zebthunder pro onear wireless headphone up to 60 hours playback wired mode usbc type chargingblack,zebronics,989.0,48.0,3.8,4300.0,audio,https://www.amazon.in/dp/B097JPDQR8,headphones,0.0038422649140546004,headphones,1,0
B0DJSQYRNV,zebronics envy 2 wireless over ear headphone enc upto 65 hours playback gaming mode dual pairing bluetooth v53 aux call function voice assistant foldable design detachable mic white,zebronics,1699.0,48.0,3.8,2500.0,audio,https://www.amazon.in/dp/B0DJSQYRNV,headphones,0.002236609770453208,headphones,1,1
B0BSXDJSPH,jbl tour one m2 adaptive noise cancelling bluetooth over ear headphonesspatial soundsmart ambient50hrs playtimebt 53 lequick chargemulti point conectivitybuiltin alexa2 years warrantyblack,jbl,17998.0,49.0,3.9,917.0,audio,https://www.amazon.in/dp/B0BSXDJSPH,headphones,0.0002166907434159351,headphones,0,0
B0BCGMBB1K,zebronics duke 2 wireless headphone supports bluetooth dual pairing deep bass up to 60h battery backup aux environmental noise cancellation gaming mode now with type c charging red ,zebronics,899.0,59.0,3.9,462.0,audio,https://www.amazon.in/dp/B0BCGMBB1K,headphones,0.0043381535038932145,headphones,1,0
