asin,product_title,brand,price,discount_percent,rating,review_count,category,product_link,search_term
B0G2GPF8BW,"pTron Bassbuds Tango in-Ear TWS Ear Buds w/Custom EQ, 50hrs Playtime, Pristine Sound, Dual Mic, TruTalk ENC Calls, Mobile App,Wireless Bluetooth V6.0,Touch Controls,Type-C Charging, IPX5 (Nexua Black)",pTron,899,(61% off),4.4,117,Audio,https://www.amazon.in/dp/B0G2GPF8BW,earbuds
B09FYTY1SX,"GravaStar Sirius Pro True Wireless Earbuds Bluetooth 5.2 Headphones TWS RGB Earphones, Bluetooth Earbuds in Ear Noise Cancelling for iPhone Android, IPX5 Waterproof Earphones War Damaged Gray",GravaStar,,,4.1,971,Audio,https://www.amazon.in/dp/B09FYTY1SX,earbuds
B0CRS14PZ5,"truke Buds F1 Ultra True Wireless in Ear Earbuds Spatial Audio Experience, 60H Playtime Ear Buds, Quad Mics Crystal-Clear Calls, Fast Charging, Bluetooth 5.3, Noise Cancellation, Gaming Mode (Black)",truke,799,(73% off),3.8,3.8K,Audio,https://www.amazon.in/dp/B0CRS14PZ5,earbuds
B0F9L8M26Y,"GOBOULT Klarity 4 ANC in-Ear Truly Wireless Earbuds 35dB Active Noise Cancellation, 60H Playtime, 4Mics Calling, 45ms Low Latency, 10mm Driver, Type-C Fast Charging(Electric White)",GOBOULT,999,(71% off),3.6,160,Audio,https://www.amazon.in/dp/B0F9L8M26Y,earbuds
B0D1V9Y875,"Boat Airdopes 800, Dolby Audio, Adaptive EQ by Mimi, 4Mics AI ENx, App Support, Fast Charge, Low Latency, IPX5, v5.3 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Interstellar Green)",Boat,1799,(72% off),4.1,8.5K,Audio,https://www.amazon.in/dp/B0D1V9Y875,earbuds
B0CRL6D5PH,boAt Immortal 100 in Ear TWS Earbuds(Black Sabre),boAt,994,(70% off),3.7,5,Audio,https://www.amazon.in/dp/B0CRL6D5PH,earbuds
B0CX96L5VZ,amazon basics TWS in-Ear Earbuds (AB-T17) with Fast Charging up to 70 Hours of Playtime | Dual 13mm Driver | IPX4 Water-Resistance | Bluetooth 5.3 | Charging Case with Mic | Touch Control (Blue),amazon,1071,(57% off),3.8,273,Audio,https://www.amazon.in/dp/B0CX96L5VZ,earbuds
B0G7221VDX,"Humble® Wireless Bluetooth Earbuds with Noise Cancellation, 24H Playtime, Touch Controls, Deep Bass Stereo Sound, Fast Pairing TWS Earphones with Voice Assistant Support – Black",Humble®,798,(68% off),4.0,39,Audio,https://www.amazon.in/dp/B0G7221VDX,earbuds
B0CCYH54YV,"PHILIPS TAT1108WT/00 True Wireless Earbuds, In-Ear, Bluetooth v5.3, Earphones with Mic, 15H Playback,Shank Shape, IPX4, Button Controls, Comfortable Fit, AI Mic for Crystal Clear Sound Quality (White)",PHILIPS,1499,(58% off),4.2,10.9K,Audio,https://www.amazon.in/dp/B0CCYH54YV,earbuds
B09Z7X33H1,"ZEBRONICS Sound Bomb 7 Bluetooth TWS in Ear Earbuds with 60H Playtime, ENC Mic, Rapid Charge, Upto 50ms Gaming Mode, Flash Connect, Voice Assistant, Smooth Touch Control, BT v5.2, Type C (Black)",ZEBRONICS,749,(83% off),3.8,2.7K,Audio,https://www.amazon.in/dp/B09Z7X33H1,earbuds
B0DVLHZXF9,"truke New Launch Buds Aura True Wireless in Ear Earbuds with 70Hrs of Playtime and Fast Charging Ear Buds, 13mm Titanium Drivers, Quad-MIC ENC TWS, 40ms Low Latency Gaming Buds, BT 5.4 (CarbonBlack)",truke,699,(75% off),4.0,695,Audio,https://www.amazon.in/dp/B0DVLHZXF9,earbuds
B0CS3SQNJ8,"Philips TAT1209WT/00 True Wireless Earbuds, in-Ear Active Noise Cancelling Bluetooth v5.3 Earphones with Mic, 18H Play Time, Shank Shape, IPX4, Touch Controls & Charging Case for iPhone/iPad (White)",Philips,1299,(57% off),4.0,7.2K,Audio,https://www.amazon.in/dp/B0CS3SQNJ8,earbuds
B0D49XY9Y8,"Boat Airdopes 121 Pro Plus,100H Battery,4Mics ENx,Low Latency,Fast Charge, LED Display, Stream Ad Free Music via App Support, Bluetooth in Ear Earbuds, TWS Ear Buds Wireless Earphones with mic (Blue)",Boat,1249,(75% off),3.8,28.3K,Audio,https://www.amazon.in/dp/B0D49XY9Y8,earbuds
B0F9PJYFPY,"Noise Newly Launched Buds E1 in-Ear Truly Wireless Earbuds with Pebble Grain Design, 35H of Playtime, Quad mic ENC,10mm Driver, Low Latency, BT v5.3 (Cobalt Blue)",Noise,1099,(69% off),3.8,263,Audio,https://www.amazon.in/dp/B0F9PJYFPY,earbuds
B0FRFRCQ5N,"pTron Zenbuds Evo in-Ear TWS Earbuds w/Dual HD Mic & AI-EN Clear Calls, 13mm Drivers, 32Hrs Playtime, 45ms Movie/Music Modes, Bluetooth v5.3 Wireless Headphones, IPX5 & Type-C Charging (Bold Blue)",pTron,526.75,(86% off),2.8,685,Audio,https://www.amazon.in/dp/B0FRFRCQ5N,earbuds
B0FN7X2YHZ,"Skullcandy Ink’D True Wireless Earbuds, 48Hr Battery + Rapid Charge, Quad-Mic ENC, Multipoint Pairing, 10mm Drivers, Low Latency, Sweat & Water Resistant, Bluetooth v5.4 -Gery Matte",Skullcandy,1999,(80% off),3.8,3.8K,Audio,https://www.amazon.in/dp/B0FN7X2YHZ,earbuds
B0FM3FX7K9,HP H250 Wireless Earbuds Blue,HP,1521,(70% off),5.0,2,Audio,https://www.amazon.in/dp/B0FM3FX7K9,earbuds
B0F7LZC3ZD,"pTron Bassbuds Rogue W/ 40Ms Low-Latency Gaming,Clear Calls,50Hrs Playtime,Pristine Sound,V5.3 Bluetooth in Ear Headphones,Snug-Fit,RGB Lights,Touch Control,Voice Assist,IPX5 Water Resistant(Blue)",pTron,698,(70% off),3.9,410,Audio,https://www.amazon.in/dp/B0F7LZC3ZD,earbuds
B0DHL7SK2C,"HOPPUP Predator Xo3 Gaming Earbuds with 35MS Low Latency, 13MM Drivers & 50H Playtime Bluetooth (Black, True Wireless)",HOPPUP,797,(84% off),3.8,176,Audio,https://www.amazon.in/dp/B0DHL7SK2C,earbuds
B0D2J4FT99,"HAMMER Screen TWS Earbuds Wireless with 13mm Drivers, ANC Ear Buds 32dB, up to 50H Playtime TWS Ear Buds, Type-C Fast Charging, BT v5.4, True Wireless Earbuds Bluetooth,Transparency & EQ Mode (White)",HAMMER,1499,(83% off),3.6,1.5K,Audio,https://www.amazon.in/dp/B0D2J4FT99,earbuds
B0DPXCM5NC,"boAt Airdopes Ultra Pro (2025 Launch), 100Hrs Battery, Dual Pairing, Spatial Audio,App Support, Fast Charge,4Mics ENx, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Gunmetal Black)",boAt,1707,(76% off),3.8,614,Audio,https://www.amazon.in/dp/B0DPXCM5NC,earbuds
B0F8BVYRWS,"Boat Airdopes Prime 701 ANC, 46dB Hybrid ANC, 50Hr Battery, Real Spatial Audio,Multidevice Connect,App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Obsidian Black)",Boat,1899,(76% off),3.9,2.8K,Audio,https://www.amazon.in/dp/B0F8BVYRWS,earbuds
B0D78XFN97,"pTron Bassbuds Astra in-Ear TWS Earbuds w/Stereo Sound, 34Hrs Playtime, Stereo Calls, Custom EQ, Mobile App, BTv5.3 Headphones, Touch Control, Voice Assistant, Type C Charging & IPX4 (Black/Green)",pTron,598,(79% off),4.0,1.6K,Audio,https://www.amazon.in/dp/B0D78XFN97,earbuds
B0C23NQKP4,"Noise Buds VS201 V3 in-Ear Truly Wireless Earbuds with 60H of Playtime, Dual Equalizer, Full Touch Control, Mic, BTv5.1 (Ivory White)",Noise,999,(67% off),3.8,22.9K,Audio,https://www.amazon.in/dp/B0C23NQKP4,earbuds
B0D3DH8TSC,"Boat Airdopes 300, Cinematic Spatial Audio, 50HRS Battery, 4Mic AI ENx, Fast Charge, App Support, Low Latency, IPX4, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Gunmetal Black)",Boat,1279,(80% off),3.9,9K,Audio,https://www.amazon.in/dp/B0D3DH8TSC,earbuds
B0DMM1H92H,"GOBOULT Y1 Pro Ear Buds Wireless 60H Playtime, 4 Mics Calling, 45ms Low Latency Gaming, Made in India,13mm Bass Driver Earbuds Buds TWS Bluetooth Wireless Earphone (Powder Blue)",GOBOULT,999,(83% off),3.9,337,Audio,https://www.amazon.in/dp/B0DMM1H92H,earbuds
B0CYPZLV8C,"Noise Pop Buds Truly Wireless Earbuds with 50H of Playtime, Quad Mic with ENC, Instacharge(10 Min=150 Min), Bluetooth V5.3(Forest Pop)",Noise,1099,(69% off),4.0,79,Audio,https://www.amazon.in/dp/B0CYPZLV8C,earbuds
B0FKBVH5WK,"truke New Launch Aura Pro True Wireless in Ear Earbuds w/ 60H Battery & Fast Charge Ear Buds, 13mm Titanium Drivers, Dual Pairing, 4-Mic ENC TWS, 40ms Low Latency Gaming, Made in India -MidnightBlack",truke,899,(68% off),3.9,358,Audio,https://www.amazon.in/dp/B0FKBVH5WK,earbuds
B0F999P3VJ,"Skullcandy Dime Evo True Wireless Bluetooth Earbuds with Mic, 36Hr Battery, Multipoint Pairing, Google Fast Pair, Stay-Aware Mode, IPX4 Sweat Resistant TWS Earbuds - Primer",Skullcandy,3499,(83% off),3.6,1.9K,Audio,https://www.amazon.in/dp/B0F999P3VJ,earbuds
B0CJ8QPBCL,"CMF BY NOTHING Wireless In Ear Earbuds Buds Pro Noise Cancelling/Bluetooth/Up To 39 Hours Of Usage, Dedicated App Compatible, Lightweight, Out-Of-Sound Capture (Light Gray)",CMF,3980,(12% off),4.1,544,Audio,https://www.amazon.in/dp/B0CJ8QPBCL,earbuds
B0G6J6YNV9,"Sony WF-1000XM6 The Best Truly Wireless Noise Cancelling Earbuds (2026 Model), Bluetooth in-Ear Headphones, with Studio-Quality Sound, Up to 24 Hours of Battery Life, Platinum Silver",Sony,60779,(6% off),3.8,25,Audio,https://www.amazon.in/dp/B0G6J6YNV9,earbuds
B0DVLKX1Q6,"truke New Launch Crystal Bass True Wireless in Ear Earbuds with 13mm Drivers, 70H Playtime Fast Charge, Made in India, HiFi Sound TWS, 40ms Low Latency, 4Mics ENC, BT 5.4 (Matte Black)",truke,699,(77% off),4.0,786,Audio,https://www.amazon.in/dp/B0DVLKX1Q6,earbuds
B0DGTTPM1W,"Boat Nirvana Crystl, Transparent Case,Spatial Audio, ANC(~32dB), 100Hrs Battery,4Mics ENx,App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Blazing Red)",Boat,1699,(85% off),4.0,1.7K,Audio,https://www.amazon.in/dp/B0DGTTPM1W,earbuds
B0GF32VNT9,"DSSB Wireless Earbuds with Charging Case,35.5 Hours Playback, Black",DSSB,499,(75% off),,,Audio,https://www.amazon.in/dp/B0GF32VNT9,earbuds
B0GDY5QXH7,"One Plus in-Ear True Wireless Earbuds for One Plus Nord 3 Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating, TWS Ear Buds with mic (Black.SJT)",One,849,(66% off),,,Audio,https://www.amazon.in/dp/B0GDY5QXH7,earbuds
B0D7C56BJN,"HAMMER New Launch Ultra Pods TWS Wireless Bluetooth Ear buds, Inbuilt Mic, 100H Standby Time, Earbuds with 30H Playtime, USB Type-C,13mm Dynamic Drivers, IPX5 Water Resistant Bluetooth Earphones(Blue)",HAMMER,599,(83% off),3.4,757,Audio,https://www.amazon.in/dp/B0D7C56BJN,earbuds
B0CV5L6Y8Y,"Portronics Harmonics Twins S13 in Ear True Wireless Earbuds with Mic, 24H Playtime, Game/Music Mode, Touch Control, 8mm Driver, Bluetooth 5.3v,IPX5 Water Resistance, Type C Fast Charging(Black)",Portronics,599,(70% off),4.0,498,Audio,https://www.amazon.in/dp/B0CV5L6Y8Y,earbuds
B0DWS43T7C,"amazon basics True Wireless in-Ear Earbuds with Mic, Touch Control, IPX5 Water-Resistance, Bluetooth 5.3, Up to 36 Hours Play Time, Voice Assistance and Fast Charging (White)",amazon,878,(65% off),3.2,354,Audio,https://www.amazon.in/dp/B0DWS43T7C,earbuds
B0C7GB8GMF,"truke [Just Launched Buds Q1 Lite True Wireless Earbuds with 48H Playtime, Crystal-Clear Calls, Fast Charging, Elegant Royal Design, Bluetooth 5.4, Noise Cancellation, Gaming Mode, Brand Warranty",truke,599,(76% off),3.6,1.2K,Audio,https://www.amazon.in/dp/B0C7GB8GMF,earbuds
B0DBHBZZTN,"Boat Nirvana Ivy, 50dB Hybrid ANC, 360º Spatial Audio, Dynamic Head Tracking,Fast Charge,App Support, 50HRS Battery, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Quartz Cyan)",Boat,2799,(84% off),3.8,1.1K,Audio,https://www.amazon.in/dp/B0DBHBZZTN,earbuds
B0DF7WBTMQ,CrossBeats Fury Max Gaming TWS in-Ear Buds |100hr Playtime Bluetooth Earphones | RGB Lights | BT v5.4 | 30ms Low Latency | 360° Spatial Audio | 3D Sound Stage | 6 mics AI ENC | Dual EQ Modes(Black),CrossBeats,2299,(62% off),4.1,1.1K,Audio,https://www.amazon.in/dp/B0DF7WBTMQ,earbuds
B0DN1RPL19,"GOBOULT x Mustang Torq Wireless in Ear Earbuds with 60H Playtime, App Support, Quad Mic ENC, 45ms Low Latency, 13mm Driver, Breathing LEDs, Made in India Ear Buds Wireless (Silver)",GOBOULT,1799,(70% off),4.0,13K,Audio,https://www.amazon.in/dp/B0DN1RPL19,earbuds
B0B9CJ9JR3,"Shure SE846 Wired Sound Isolating Earphones GEN 2, Secure in Ear Earbuds, High-End Professional Sound, Hi-Def Four Drivers, Upgraded Sound Filters, Durable Quality, Customizable Frequency - Clear",Shure,116999,(9% off),4.4,119,Audio,https://www.amazon.in/dp/B0B9CJ9JR3,earbuds
B0G3HHVTZJ,"TP TROOPS Wireless Earbuds with Touch Controls, 30 Hours Battery Life, Bluetooth in-Ear Headphones, TWS with Bluetooth v5.4(Beige)",TP,399,(60% off),2.8,4,Audio,https://www.amazon.in/dp/B0G3HHVTZJ,earbuds
B0FPVPPY7D,"Wireless with 30H Playtime, Noise Isolation & Clear Calls, Bluetooth Earbuds with Voice Assistant, Ear Buds with Bluetooth V 5.3 & with Type C Fast Charging, IPX4 TWS Earphones",Wireless,,,,,Audio,https://www.amazon.in/dp/B0FPVPPY7D,earbuds
B0DFWKK9Z6,"realme Buds T110 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 38 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Jazz Blue)",realme,1429,(52% off),3.8,1K,Audio,https://www.amazon.in/dp/B0DFWKK9Z6,earbuds
B0DXPNVSSB,"boAt Airdopes 101v2, 35H Battery, ENx Tech, 13mm Drivers, ASAP Charge, Flex-Fit Ear Tips,Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Pitch Black)",boAt,799,(80% off),3.8,717,Audio,https://www.amazon.in/dp/B0DXPNVSSB,earbuds
B0F1CZ59F5,"truke Mega 9 New Launch True Wireless in Ear Earbuds W/ 24-Bit Lossless Spatial Audio, 70H Battery Fast Charge Ear Buds, Leather Finish, 13mm Speakers TWS, 40ms Ultra Low Latency, 4Mics ENC",truke,999,(75% off),3.9,1.3K,Audio,https://www.amazon.in/dp/B0F1CZ59F5,earbuds
B0DHVRJ2T4,"HOPPUP Xo6 Gaming Earbuds with 35MS Low Latency, RGB LED, 13MM Drivers & 50H Playtime Bluetooth (Red, True Wireless)",HOPPUP,789,(84% off),4.0,324,Audio,https://www.amazon.in/dp/B0DHVRJ2T4,earbuds
B0GNS8Z3GT,Wireless Earbuds Bluetooth 5.3 TWS Earphones Full Touch Control Headphones Fast Stable & Connection Smart LED Headset Sports Bud Built-in Microphone Immersive Sound Quality Ensure,Wireless,269,(66% off),5.0,1,Audio,https://www.amazon.in/dp/B0GNS8Z3GT,earbuds
B0D22RLPP3,"soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, Comfortable Fit, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control",soundcore,699,(88% off),3.6,5.6K,Audio,https://www.amazon.in/dp/B0D22RLPP3,earbuds
B0F62JZ969,"EarFun Air Pro 4 Hybrid Adaptive Noise Canceling Wireless Earbuds Bluetooth,2024 VGP Goal Award,Qualcomm Snapdragon Sound, aptX™ Lossless, 6 Mics AI CVC Call, LDAC Hi-Res Audio,52H Playtime,Deep Blue",EarFun,7399,(30% off),4.4,5.3K,Audio,https://www.amazon.in/dp/B0F62JZ969,earbuds
B0DN93PF5Z,"Huawei FreeBuds SE 3, Earbuds, 42 Hours Long Battery Life, Lightweight and Compact, 10 Minute Quick Charge, Easy Connection, Robust Bluetooth 5.4 Connections, IP54, Black",Huawei,3999,(33% off),4.4,1.3K,Audio,https://www.amazon.in/dp/B0DN93PF5Z,earbuds
B0CR676KTX,"Sony INZONE Buds WF-G700N Truly Wireless Noise Cancelling Gaming in-Ear Earbuds, with 24 Hour Battery, for Mobile, PC, PS5, 360 Spatial Sound, 30ms Low Latency, USB-C Dongle & LE Audio (LC3)- Black",Sony,15990,(30% off),3.8,40,Audio,https://www.amazon.in/dp/B0CR676KTX,earbuds
B0C6M4FF8X,"Portronics Harmonics Twins S7 True Wireless in Ear Earbuds with 35Hrs Playtime, Auto ENC, Quad Mic,13mm Driver, Touch Control, BT 5.3v, Voice Assistant, Type C Charging Port(White)",Portronics,990,(50% off),4.1,252,Audio,https://www.amazon.in/dp/B0C6M4FF8X,earbuds
B09VMPWWTH,"Skullcandy Jib True 2 in-Ear Wireless Earbuds, 32 Hr Battery, Noise-Isolating Fit, IPX4, Work with Android and iOS- Light Gray Blue",Skullcandy,2999,(70% off),3.4,27.3K,Audio,https://www.amazon.in/dp/B09VMPWWTH,earbuds
B0979RDMR4,"Beats Studio Buds - Wireless Bluetooth Noise Cancelling Earbuds - Up to 8H Battery Life, Up to 24H w Charging Case, IPX4 Rating, Sweat Resistant, Apple & Android Compatible, Built-in Mic - Black",Beats,14182,(11% off),3.5,5.4K,Audio,https://www.amazon.in/dp/B0979RDMR4,earbuds
B0D44JRGVJ,"JBL New Launch Live Buds 3 TWS,Hi-Res Audio True ANC Earbuds,Smart Case with Touch Display,40H Playtime,Wireless Charging, 6 Mic,Multipoint connection,IP55 proof, Headphones App,Personi-Fi 3.0(Purple)",JBL,9999,(60% off),4.2,44,Audio,https://www.amazon.in/dp/B0D44JRGVJ,earbuds
B0CX98J44D,amazon basics TWS in-Ear Earbuds (AB-T08) - C1 with Fast Charging up to 50 Hours of Playtime | Dual 10mm Driver | IPX4 Water-Resistance | Bluetooth 5.3 | Charging Case with Mic | Touch Control (Blue),amazon,986,(61% off),3.4,775,Audio,https://www.amazon.in/dp/B0CX98J44D,earbuds
B0C384VMY2,"Beats Studio Buds + Wireless Bluetooth Noise Cancelling Earbuds, Up to 36H Battery Life, Charging Case, 5 Min Fast Charge for 1H Battery, Sweat Resistance, Apple & Android Compatible - Black/Gold",Beats,19900,(47% off),4.1,665,Audio,https://www.amazon.in/dp/B0C384VMY2,earbuds
B0CDM94MJL,"Huawei FreeBuds SE 2, 40-Hour Battery Life, Compact and Comfortable to Grip, 3 Hours of Music Playback on a 10-Minute Charge, IP54 Dust & Splash Resistance, Robust Bluetooth 5.3 Connections (Blue)",Huawei,3721,(17% off),4.2,11.6K,Audio,https://www.amazon.in/dp/B0CDM94MJL,earbuds
B0G65QLTJG,"Earbuds for One-Plus Nord 3 5G Earbuds Original Like True Wireless Bluetooth in-Ear Headphones Earphones TWS with Mic, Touch Controls, Deep Bass, Sports (38 Hours Case, OPBR1)",Earbuds,699,(65% off),1.9,9,Audio,https://www.amazon.in/dp/B0G65QLTJG,earbuds
B0C3NHVFGT,JBL Tour Pro 2 (Champagne) - True Wireless Noise Cancelling In Ear Earbuds,JBL,51073,(7% off),4.2,214,Audio,https://www.amazon.in/dp/B0C3NHVFGT,earbuds
B0GMJHSKM3,Samsung Galaxy Buds4 (Black) in-Ear Wireless Earbuds with Hi-Fi Audio | Adaptive ANC and EQ 2.0 | 360-Audio | Live Translation | Head Gesture Control | IP54,Samsung,16999,(26% off),1.8,3,Audio,https://www.amazon.in/dp/B0GMJHSKM3,earbuds
B0D31QS9RH,"Boat Airdopes Ultra Plus, 50 H Battery, 4Mics ENx, ASAP Charge, Low Latency, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Sporty Blue)",Boat,899,(82% off),3.8,336,Audio,https://www.amazon.in/dp/B0D31QS9RH,earbuds
B0F2GP5RNC,Sony Pulse Explore™ Wireless Earbuds (Midnight Black),Sony,,,3.9,2,Audio,https://www.amazon.in/dp/B0F2GP5RNC,earbuds
B0FY3CVHYG,CrossBeats Fury Max Gaming TWS in-Ear Earbuds |100hr Playtime Bluetooth Earphones Wireless with RGB Lights | BT v5.4 | 30ms Low Latency | 360° Spatial Audio|3D Sound|6 mic AI ENC Earbuds Buds,CrossBeats,2295,(62% off),3.9,66,Audio,https://www.amazon.in/dp/B0FY3CVHYG,earbuds
B0F8BGP4DQ,"realme Buds Air 7 Pro with Ai Live Translation,11mm+6mm Dual-dac Driver,48 Hrs Playtime,53 dB ANC,LHDC,45Ms Low Latency,360° Spatial Audio,IP55 Dust & Water Resistant,BT 5.4(Glory Beige)",realme,5328,(33% off),4.2,1.8K,Audio,https://www.amazon.in/dp/B0F8BGP4DQ,earbuds
B0D6RQGFGG,"Bose Ultra Wireless Open Earbuds, Immersive Audio, Clip-On for Running with Openaudio Awareness, Up to 48 Hours Battery Life, Moonstone Blue - Limited Edition Color",Bose,25900,,3.5,5.2K,Audio,https://www.amazon.in/dp/B0D6RQGFGG,earbuds
B0BKGCDJLQ,"Boat Airdopes Atom 81 Truly Wireless in Ear Ear Buds w/Upto 50H Playtime, Quad Mics ENx Tech, 13MM Drivers,Super Low Latency(50ms), ASAP Charge, BT v5.3(Pearl White)",Boat,899,(80% off),3.8,15.5K,Audio,https://www.amazon.in/dp/B0BKGCDJLQ,earbuds
B0CJ8R2NNP,"Cmf By Nothing Wireless Earbuds Buds Pro Noise Cancelling/Bluetooth/Up To 39 Hours Of Usage, Dedicated App Compatible, Lightweight, Out-Of-Sound Capture (Dark Gray) - In Ear",Cmf,,,4.1,830,Audio,https://www.amazon.in/dp/B0CJ8R2NNP,earbuds
B0GC6L5S4Z,"Toreto Air Nexa True Wireless Earbuds,IPX5 Water Resistant, 30H Playtime, 45ms Low Latency, Dual Pairing, Type-C Charging, 13mm Driver, Bluetooth V5.3 (Black+Yellow)",Toreto,599,(76% off),5.0,21,Audio,https://www.amazon.in/dp/B0GC6L5S4Z,earbuds
B0GHQB17DG,Fire-Boltt Newly Launched Aero Lite TWS Earbuds Custom EQ Wireless Bluetooth 5.4 Music & App Support 50H Playtime Fast Charging Case 50ms Low Latency for Gaming Touch Controls Blue,Fire-Boltt,1199,(87% off),4.3,93,Audio,https://www.amazon.in/dp/B0GHQB17DG,earbuds
B0CFGCSZHQ,Devialet Gemini II - True Wireless Earbuds (Iconic White) | ANC up to 40dB | Titanium Driver | Up to 22h Battery Life,Devialet,100629,(4% off),4.1,45,Audio,https://www.amazon.in/dp/B0CFGCSZHQ,earbuds
B0BB7BQ4ZW,"TOZO A2 Mini True Wireless Earbuds Bluetooth 5.3 Earphones in Ear Buds Touch Control Stero Headphones with Clear Calling Mics, IPX5 Waterproof, Premium OrigX Sound Headset Type-C Fast Charging, White",TOZO,940,(87% off),4.2,4.9K,Audio,https://www.amazon.in/dp/B0BB7BQ4ZW,earbuds
B0BQN7Y8BB,"OnePlus Buds Pro 2 - Wireless In Ear Earphones With Up To 39 Hours Of Battery Life, Smart Adaptive Noise Cancellation And Spatial Audio - Obsidian Black",OnePlus,7590,(46% off),3.5,525,Audio,https://www.amazon.in/dp/B0BQN7Y8BB,earbuds
B091G8TJ33,"realme Buds Q2 Bluetooth Truly Wireless in Ear Earbuds with Mic, Fast Charging & Up to 28Hrs Playtime (Grey)",realme,1999,(43% off),3.9,5.8K,Audio,https://www.amazon.in/dp/B091G8TJ33,earbuds
B0DGV5F9V4,"Noise Air Clips Wireless Open Ear Earbuds with Chrome Finish, AirWave™ Technology,Up-to 40H Playtime, Dual Device Pairing, Quad Mic with ENC,12mm Driver,BTv5.4 (Pearl White)",Noise,1999,(50% off),3.4,3.1K,Audio,https://www.amazon.in/dp/B0DGV5F9V4,earbuds
B0DPG6NNXF,"GravaStar Sirius Plus True Wireless Earbuds, Bluetooth 5.3 Active Noise Cancellation ANC Headphones, 28H Playtime, ENC Clear Call, Customization App, IPX4 for Sports/Work -Yellow",GravaStar,23194,(15% off),4.2,477,Audio,https://www.amazon.in/dp/B0DPG6NNXF,earbuds
B0DCPZC735,"Bowers & Wilkins Pi8 Wireless Earbuds (Anthracite Black), in-Ear Bluetooth Earphones with Qualcomm Chipset & aptX Lossless, Active Noise Cancelling Earbuds, 3 Built-in Mics, 15-Min Quick Charging",Bowers,64000,,4.0,228,Audio,https://www.amazon.in/dp/B0DCPZC735,earbuds
B0DDTXQYVN,"JBL Award Wining Tour Pro 3 Earbuds with ANC 2.0, Hi-Res LDAC Audio,Dual Drivers with Spatial 360 Sound, 6 Mics - Perfect Calls with Crystal AI,Smart Charging Case, BT 5.3 Auracast, Low Latency, Latte",JBL,22999,(23% off),4.3,743,Audio,https://www.amazon.in/dp/B0DDTXQYVN,earbuds
B0G2B8GR83,"M31 Open Ear Earbuds Wireless Clip On Headphones, Lightweight 5g Fit Omni Tap Control Powerful Sound 68H Play Bluetooth 5.4 Dual Device Sync AI Clear Calls IPX5 Waterproof for Small Ears Sports Work",M31,124283,(3% off),,,Audio,https://www.amazon.in/dp/B0G2B8GR83,earbuds
B0DK6SKF1H,"Boat Airdopes Drift TWS in Ear Earbuds, 40hrs Playback, Beast Mode(40ms Latency), 4 Mics with ENx, Car-Shaped ID with RGB LEDs, ASAP Charge, IWP Tech, BT v5.4 & IPX4 Resistance(Black Sabre)",Boat,1699,(72% off),4.0,358,Audio,https://www.amazon.in/dp/B0DK6SKF1H,earbuds
B07F8RVS86,HIFIMAN RE2000 Silver Topology Diaphragm Dynamic Driver in-Ear Monitors Headphones Earphone Earbuds Noise Isolating Easy Cable Swapping,HIFIMAN,150586.09,,3.6,5,Audio,https://www.amazon.in/dp/B07F8RVS86,earbuds
B0G6HLWS6Q,"Sony WF-1000XM6 The Best Truly Wireless Noise Cancelling Earbuds, Bluetooth in-Ear Headphones, with Studio-Quality Sound, Up to 24 Hours of Battery Life, Black",Sony,60779,(6% off),4.3,99,Audio,https://www.amazon.in/dp/B0G6HLWS6Q,earbuds
B0DRDBQVPM,"Number Super Buds Pro GT99 Truly Wireless in Ear Earbuds with 50 Hours Playtime, 35ms Ultra Low Latency, Dual Pairing Ear Buds, Quad Mic ENC, BT 5.4, IPX5, Fast Charging, Made in India (Glass Black)",Number,,,3.7,453,Audio,https://www.amazon.in/dp/B0DRDBQVPM,earbuds
B0F3J363BH,"SoundPEATS Hi-Res Wireless Earbuds, LDAC & aptX Lossless, 10mm Hi-Fi Driver, Snapdragon Sound, Adaptive ANC, 37H Battery, BT 5.4, IPX5 Waterproof, Multipoint Connection",SoundPEATS,11499,(34% off),4.4,566,Audio,https://www.amazon.in/dp/B0F3J363BH,earbuds
